               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  89,             0.12671,           0.0052563,                   0,             0.12317,             0.32967,            0.070867,            0.017051,            0.099717,           0.0032542,                   0,            0.007096,            0.007096,            0.007096
                  90,             0.12788,           0.0052129,                   0,             0.10049,             0.26374,            0.040688,             0.01009,              0.1051,           0.0032514,                   0,            0.007063,            0.007063,            0.007063
                  91,             0.12831,           0.0048411,                   0,            0.072284,             0.25275,            0.037227,           0.0083689,               0.106,            0.003348,                   0,             0.00703,             0.00703,             0.00703
                  92,             0.12764,           0.0052733,                   0,            0.044391,             0.31868,            0.021931,           0.0056034,             0.11348,           0.0030371,                   0,            0.006997,            0.006997,            0.006997
                  93,             0.12789,           0.0051659,                   0,            0.021321,             0.30769,            0.014579,           0.0038227,             0.12818,           0.0021046,                   0,            0.006964,            0.006964,            0.006964
                  94,             0.12476,           0.0051724,                   0,             0.14727,              0.1978,            0.089734,            0.020545,            0.099713,           0.0031598,                   0,            0.006931,            0.006931,            0.006931
                  95,             0.12497,           0.0053016,                   0,             0.12417,             0.21978,            0.048699,            0.012148,             0.10068,           0.0032072,                   0,            0.006898,            0.006898,            0.006898
                  96,             0.12664,           0.0052142,                   0,             0.10186,             0.25275,            0.042257,            0.011663,              0.1049,           0.0031092,                   0,            0.006865,            0.006865,            0.006865
                  97,             0.12723,           0.0051722,                   0,            0.085514,             0.20879,            0.044089,           0.0076818,             0.10782,           0.0032034,                   0,            0.006832,            0.006832,            0.006832
                  98,             0.12394,           0.0050351,                   0,             0.10733,             0.24176,            0.061033,            0.012026,            0.097056,           0.0034096,                   0,            0.006799,            0.006799,            0.006799
                  99,             0.12554,           0.0055191,                   0,            0.040159,             0.32967,            0.018675,           0.0054761,             0.11075,           0.0029892,                   0,            0.006766,            0.006766,            0.006766
                 100,             0.12782,           0.0049758,                   0,            0.069064,             0.30769,             0.02672,           0.0063861,             0.10525,           0.0031042,                   0,            0.006733,            0.006733,            0.006733
                 101,             0.12652,           0.0049218,                   0,             0.04493,             0.21978,            0.022472,            0.004784,             0.10479,           0.0032192,                   0,              0.0067,              0.0067,              0.0067
                 102,             0.12613,           0.0048357,                   0,             0.12492,              0.2967,            0.071324,            0.014209,             0.10551,           0.0031232,                   0,            0.006667,            0.006667,            0.006667
                 103,             0.12453,           0.0053651,                   0,              0.1008,             0.32967,            0.061013,            0.014352,             0.10737,            0.002926,                   0,            0.006634,            0.006634,            0.006634
                 104,             0.12597,           0.0049656,                   0,             0.11495,             0.32967,            0.060948,            0.015492,            0.097175,           0.0033407,                   0,            0.006601,            0.006601,            0.006601
                 105,             0.12567,           0.0051399,                   0,             0.19876,             0.25275,            0.093225,            0.023066,            0.097493,           0.0034121,                   0,            0.006568,            0.006568,            0.006568
                 106,             0.12562,           0.0051966,                   0,             0.13435,             0.28571,            0.060632,             0.01505,            0.097375,           0.0033411,                   0,            0.006535,            0.006535,            0.006535
                 107,             0.12512,           0.0052772,                   0,            0.064154,             0.20879,            0.051028,           0.0088367,             0.11571,           0.0026835,                   0,            0.006502,            0.006502,            0.006502
                 108,             0.12575,           0.0049068,                   0,            0.099773,             0.28571,            0.053937,            0.012387,             0.10442,            0.003078,                   0,            0.006469,            0.006469,            0.006469
                 109,             0.12393,           0.0051666,                   0,             0.17036,             0.26374,            0.076125,            0.018257,             0.10046,           0.0032867,                   0,            0.006436,            0.006436,            0.006436
                 110,             0.12441,           0.0055469,                   0,            0.050404,              0.2967,            0.029209,            0.007346,             0.11688,           0.0029291,                   0,            0.006403,            0.006403,            0.006403
                 111,             0.12501,           0.0050725,                   0,             0.12768,             0.17582,            0.079461,            0.016388,             0.10661,           0.0032052,                   0,             0.00637,             0.00637,             0.00637
                 112,             0.12242,           0.0055284,                   0,             0.19871,             0.28571,             0.14203,            0.034825,             0.10118,           0.0034251,                   0,            0.006337,            0.006337,            0.006337
                 113,             0.12632,           0.0050169,                   0,             0.21784,             0.24176,             0.13902,            0.044866,            0.095887,           0.0033394,                   0,            0.006304,            0.006304,            0.006304
                 114,             0.12495,           0.0049675,                   0,             0.11052,             0.24176,            0.070383,            0.023667,             0.10547,           0.0031411,                   0,            0.006271,            0.006271,            0.006271
                 115,             0.12372,           0.0050232,                   0,             0.16098,             0.26374,            0.095995,            0.026351,            0.097026,           0.0032133,                   0,            0.006238,            0.006238,            0.006238
                 116,             0.12406,           0.0050087,                   0,             0.11323,             0.41758,            0.076257,            0.014923,            0.098017,           0.0032176,                   0,            0.006205,            0.006205,            0.006205
                 117,             0.12454,           0.0055889,                   0,            0.095999,             0.20879,            0.047759,            0.010118,             0.10312,           0.0032792,                   0,            0.006172,            0.006172,            0.006172
                 118,             0.12387,           0.0052617,                   0,              0.1214,             0.25206,            0.053946,            0.013813,              0.1032,           0.0032779,                   0,            0.006139,            0.006139,            0.006139
                 119,             0.12298,           0.0052989,                   0,             0.18956,              0.3956,             0.10701,             0.02328,            0.096377,           0.0034786,                   0,            0.006106,            0.006106,            0.006106
                 120,             0.12201,           0.0054519,                   0,             0.17149,             0.23077,             0.13804,            0.034076,            0.094066,           0.0034263,                   0,            0.006073,            0.006073,            0.006073
                 121,             0.12155,           0.0055983,                   0,            0.043719,             0.20879,            0.023809,           0.0055537,             0.10683,           0.0031903,                   0,             0.00604,             0.00604,             0.00604
                 122,             0.12351,            0.005114,                   0,            0.097768,             0.30769,            0.051515,             0.01199,            0.096482,           0.0034682,                   0,            0.006007,            0.006007,            0.006007
                 123,             0.12263,           0.0051948,                   0,            0.067604,             0.17582,             0.04743,             0.01145,             0.11003,           0.0029279,                   0,            0.005974,            0.005974,            0.005974
                 124,             0.12186,           0.0054874,                   0,             0.12703,             0.24176,            0.088103,            0.019673,            0.094039,           0.0033114,                   0,            0.005941,            0.005941,            0.005941
                 125,             0.12477,           0.0051266,                   0,             0.11095,             0.45055,            0.075385,            0.017929,             0.10392,            0.002914,                   0,            0.005908,            0.005908,            0.005908
                 126,             0.12202,           0.0054971,                   0,            0.059147,             0.34066,            0.038414,            0.009498,              0.1135,           0.0027004,                   0,            0.005875,            0.005875,            0.005875
                 127,              0.1229,           0.0048649,                   0,             0.22356,             0.46154,             0.14988,            0.042838,            0.092744,           0.0032859,                   0,            0.005842,            0.005842,            0.005842
                 128,             0.12556,           0.0050207,                   0,             0.11447,             0.38462,            0.078774,            0.017575,             0.10052,            0.003006,                   0,            0.005809,            0.005809,            0.005809
                 129,             0.12398,           0.0051513,                   0,             0.15784,             0.26374,            0.089602,            0.020292,            0.099517,           0.0033185,                   0,            0.005776,            0.005776,            0.005776
                 130,             0.12203,            0.005278,                   0,             0.10768,             0.28571,             0.07904,            0.024889,            0.097958,           0.0033431,                   0,            0.005743,            0.005743,            0.005743
                 131,             0.12094,           0.0053052,                   0,             0.15656,              0.2967,             0.12909,            0.023998,            0.090373,           0.0037042,                   0,             0.00571,             0.00571,             0.00571
                 132,             0.12471,           0.0051653,                   0,             0.18816,             0.18681,             0.12633,            0.024838,            0.092508,           0.0036344,                   0,            0.005677,            0.005677,            0.005677
                 133,             0.12224,           0.0050096,                   0,               0.141,             0.37363,             0.08736,            0.017674,            0.093068,           0.0034989,                   0,            0.005644,            0.005644,            0.005644
                 134,             0.11965,           0.0054555,                   0,             0.26257,             0.30769,             0.16407,            0.040424,            0.093783,           0.0033352,                   0,            0.005611,            0.005611,            0.005611
                 135,             0.12178,           0.0051711,                   0,             0.20579,             0.12088,            0.094484,            0.026147,            0.098437,           0.0033105,                   0,            0.005578,            0.005578,            0.005578
                 136,             0.11931,           0.0053871,                   0,             0.10631,             0.42857,            0.069771,            0.017669,            0.096711,           0.0034259,                   0,            0.005545,            0.005545,            0.005545
                 137,             0.11864,             0.00565,                   0,              0.1477,             0.26374,            0.089558,             0.02288,            0.096248,           0.0036035,                   0,            0.005512,            0.005512,            0.005512
                 138,             0.12053,           0.0053242,                   0,             0.08088,              0.2967,            0.047546,            0.012979,            0.096966,           0.0035154,                   0,            0.005479,            0.005479,            0.005479
                 139,             0.11837,           0.0055587,                   0,            0.079494,            0.098901,            0.034213,           0.0066793,              0.1029,            0.003433,                   0,            0.005446,            0.005446,            0.005446
                 140,              0.1198,           0.0055944,                   0,              0.1407,             0.23077,             0.07033,            0.016861,            0.096359,           0.0035791,                   0,            0.005413,            0.005413,            0.005413
                 141,              0.1214,           0.0053372,                   0,              0.1811,             0.23077,               0.104,            0.029184,            0.094683,             0.00354,                   0,             0.00538,             0.00538,             0.00538
                 142,             0.12141,           0.0051167,                   0,             0.12898,             0.25275,            0.082937,            0.016205,            0.096614,           0.0034532,                   0,            0.005347,            0.005347,            0.005347
                 143,             0.12161,           0.0053884,                   0,             0.13171,             0.25275,            0.097791,            0.018998,            0.097033,           0.0033372,                   0,            0.005314,            0.005314,            0.005314
                 144,              0.1223,           0.0051429,                   0,             0.15588,             0.31868,            0.085901,            0.018578,            0.099622,            0.003205,                   0,            0.005281,            0.005281,            0.005281
                 145,             0.12079,            0.005045,                   0,             0.14122,             0.42857,            0.094525,            0.022682,            0.099761,           0.0032945,                   0,            0.005248,            0.005248,            0.005248
                 146,             0.11896,           0.0058482,                   0,            0.076298,             0.26374,            0.042664,           0.0098772,             0.10518,           0.0033573,                   0,            0.005215,            0.005215,            0.005215
                 147,             0.12225,           0.0055336,                   0,             0.19443,              0.1978,            0.094368,             0.01962,             0.10089,           0.0033266,                   0,            0.005182,            0.005182,            0.005182
                 148,             0.11862,           0.0052016,                   0,             0.16363,             0.36264,             0.11915,            0.025511,            0.096558,           0.0032263,                   0,            0.005149,            0.005149,            0.005149
                 149,             0.11883,           0.0054939,                   0,             0.13637,              0.2967,            0.093922,            0.020136,            0.095009,           0.0032491,                   0,            0.005116,            0.005116,            0.005116
                 150,             0.11895,           0.0055191,                   0,             0.06805,             0.32967,            0.040675,            0.010314,             0.10398,           0.0029875,                   0,            0.005083,            0.005083,            0.005083
                 151,             0.12109,            0.005486,                   0,            0.058728,              0.3956,            0.043869,            0.010732,             0.10713,           0.0029319,                   0,             0.00505,             0.00505,             0.00505
                 152,             0.11879,           0.0054086,                   0,             0.12507,             0.15385,            0.098434,            0.023489,             0.10325,           0.0031091,                   0,            0.005017,            0.005017,            0.005017
                 153,             0.11996,           0.0053363,                   0,             0.26814,             0.13187,             0.10927,            0.032817,            0.099603,           0.0032007,                   0,            0.004984,            0.004984,            0.004984
                 154,              0.1188,           0.0056771,                   0,             0.11619,             0.24176,            0.062148,            0.021105,            0.099481,           0.0031956,                   0,            0.004951,            0.004951,            0.004951
                 155,              0.1205,           0.0054622,                   0,             0.14111,             0.23077,            0.077131,            0.020047,            0.099528,           0.0033311,                   0,            0.004918,            0.004918,            0.004918
                 156,             0.11727,           0.0055124,                   0,             0.10773,              0.2967,            0.065267,            0.016866,            0.097805,            0.003375,                   0,            0.004885,            0.004885,            0.004885
                 157,              0.1202,           0.0056525,                   0,             0.10288,              0.2967,            0.056849,            0.014679,            0.099851,           0.0032711,                   0,            0.004852,            0.004852,            0.004852
                 158,             0.11587,           0.0057855,                   0,             0.12139,             0.28571,            0.070956,            0.018064,             0.09533,            0.003406,                   0,            0.004819,            0.004819,            0.004819
                 159,             0.11574,           0.0056131,                   0,              0.1018,              0.2967,            0.049937,            0.013804,            0.099815,           0.0035596,                   0,            0.004786,            0.004786,            0.004786
                 160,             0.11699,            0.005873,                   0,             0.10153,             0.27473,             0.04741,            0.011841,            0.097023,           0.0036123,                   0,            0.004753,            0.004753,            0.004753
                 161,             0.11672,           0.0056656,                   0,             0.11664,             0.31868,             0.05744,             0.01422,            0.094434,            0.003501,                   0,             0.00472,             0.00472,             0.00472
                 162,             0.11834,           0.0058079,                   0,             0.16077,             0.31868,            0.085142,            0.018558,            0.094031,           0.0034521,                   0,            0.004687,            0.004687,            0.004687
                 163,             0.11852,           0.0053711,                   0,             0.11575,              0.1978,            0.059951,             0.01236,            0.095357,           0.0035333,                   0,            0.004654,            0.004654,            0.004654
                 164,             0.11733,           0.0055383,                   0,              0.1087,             0.28571,            0.054514,            0.013216,            0.092993,           0.0036243,                   0,            0.004621,            0.004621,            0.004621
                 165,             0.11715,           0.0058471,                   0,             0.15598,              0.2967,            0.083777,             0.02154,            0.096093,           0.0034039,                   0,            0.004588,            0.004588,            0.004588
