               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 136,             0.12186,           0.0053453,                   0,              0.1635,             0.35165,            0.087277,            0.021878,            0.095047,           0.0033862,                   0,            0.005545,            0.005545,            0.005545
                 137,             0.12172,           0.0055447,                   0,              0.1257,              0.2967,            0.092437,            0.019657,            0.092755,           0.0033209,                   0,            0.005512,            0.005512,            0.005512
                 138,             0.12295,           0.0051945,                   0,             0.24687,              0.3098,             0.13337,            0.040649,            0.091658,           0.0033254,                   0,            0.005479,            0.005479,            0.005479
                 139,             0.12028,           0.0055167,                   0,             0.16698,             0.30769,            0.088548,            0.020845,             0.09649,           0.0033213,                   0,            0.005446,            0.005446,            0.005446
                 140,             0.12209,            0.005505,                   0,             0.33479,             0.27473,             0.16013,            0.044848,            0.098789,           0.0031578,                   0,            0.005413,            0.005413,            0.005413
                 141,             0.12076,           0.0054059,                   0,             0.23262,              0.1978,              0.1188,            0.028621,             0.10115,            0.003207,                   0,             0.00538,             0.00538,             0.00538
                 142,             0.12193,           0.0051287,                   0,              0.1846,             0.37363,             0.12256,            0.030825,            0.095284,           0.0032957,                   0,            0.005347,            0.005347,            0.005347
                 143,             0.12293,           0.0054259,                   0,             0.18196,             0.31868,             0.10334,            0.024268,            0.096546,           0.0033028,                   0,            0.005314,            0.005314,            0.005314
                 144,             0.12289,           0.0052196,                   0,             0.13505,              0.3586,            0.084021,            0.017374,            0.098774,           0.0032438,                   0,            0.005281,            0.005281,            0.005281
                 145,             0.12208,           0.0051165,                   0,             0.17736,              0.3956,            0.088518,            0.020672,            0.091364,           0.0034349,                   0,            0.005248,            0.005248,            0.005248
                 146,             0.11937,           0.0059244,                   0,             0.22039,             0.40659,             0.12547,            0.031579,            0.089765,           0.0034188,                   0,            0.005215,            0.005215,            0.005215
                 147,             0.12369,           0.0054816,                   0,             0.22052,              0.3956,             0.15728,            0.045461,            0.089546,           0.0034583,                   0,            0.005182,            0.005182,            0.005182
                 148,             0.12132,           0.0051532,                   0,             0.14832,             0.31194,             0.10419,            0.023081,            0.089775,           0.0039608,                   0,            0.005149,            0.005149,            0.005149
                 149,             0.12005,           0.0054959,                   0,             0.17944,             0.38462,             0.14303,            0.034376,            0.090087,           0.0037315,                   0,            0.005116,            0.005116,            0.005116
                 150,              0.1208,           0.0054899,                   0,             0.10004,             0.30297,            0.070917,            0.013459,             0.10101,           0.0032729,                   0,            0.005083,            0.005083,            0.005083
                 151,             0.12181,            0.005421,                   0,            0.050777,             0.38462,            0.032881,           0.0075105,             0.11093,           0.0031879,                   0,             0.00505,             0.00505,             0.00505
                 152,             0.12062,             0.00539,                   0,             0.08128,             0.34066,            0.048879,            0.012346,             0.10091,           0.0031746,                   0,            0.005017,            0.005017,            0.005017
                 153,             0.12224,           0.0052051,                   0,             0.19197,              0.3956,             0.11483,            0.029785,              0.0951,           0.0032391,                   0,            0.004984,            0.004984,            0.004984
                 154,             0.11992,           0.0055172,                   0,             0.16195,             0.36264,             0.07715,            0.020787,              0.1014,           0.0031873,                   0,            0.004951,            0.004951,            0.004951
                 155,             0.12099,           0.0055294,                   0,             0.14421,             0.31868,            0.066976,            0.018446,            0.099289,           0.0033291,                   0,            0.004918,            0.004918,            0.004918
                 156,             0.11785,           0.0057064,                   0,            0.066045,              0.1978,            0.035639,           0.0074714,             0.11058,           0.0030815,                   0,            0.004885,            0.004885,            0.004885
                 157,             0.12257,           0.0055969,                   0,             0.05703,             0.15385,             0.02944,           0.0082249,             0.11472,           0.0028314,                   0,            0.004852,            0.004852,            0.004852
                 158,             0.11938,           0.0056492,                   0,            0.094414,             0.21082,            0.046731,            0.009171,             0.10115,           0.0033927,                   0,            0.004819,            0.004819,            0.004819
                 159,             0.11762,           0.0055391,                   0,            0.077911,             0.30769,            0.045264,            0.010213,             0.10019,           0.0033913,                   0,            0.004786,            0.004786,            0.004786
                 160,             0.11869,           0.0057881,                   0,             0.12271,             0.37363,            0.080452,             0.01831,            0.090612,           0.0035295,                   0,            0.004753,            0.004753,            0.004753
                 161,             0.11822,           0.0056536,                   0,             0.16394,             0.35165,             0.13403,            0.032612,            0.088856,           0.0036019,                   0,             0.00472,             0.00472,             0.00472
                 162,             0.12049,           0.0056369,                   0,             0.15302,             0.34066,             0.10095,            0.027686,            0.088698,           0.0035736,                   0,            0.004687,            0.004687,            0.004687
                 163,             0.11959,           0.0053966,                   0,             0.15331,             0.30769,            0.094757,            0.022963,            0.094749,           0.0034011,                   0,            0.004654,            0.004654,            0.004654
                 164,             0.12006,           0.0055111,                   0,             0.12444,             0.38462,            0.069241,            0.013947,             0.10768,           0.0030955,                   0,            0.004621,            0.004621,            0.004621
                 165,             0.11957,           0.0058664,                   0,             0.18285,             0.23077,             0.10157,             0.02091,              0.1033,           0.0032326,                   0,            0.004588,            0.004588,            0.004588
