               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  69,            0.033765,            0.028103,                   0,             0.74257,             0.70069,             0.78405,             0.44105,            0.036167,            0.023698,                   0,             0.03268,             0.03268,             0.03268
                  70,            0.033694,            0.027112,                   0,              0.7493,             0.72138,             0.78628,             0.43927,            0.037346,            0.024655,                   0,             0.03169,             0.03169,             0.03169
                  71,            0.033236,            0.026667,                   0,             0.74889,             0.68207,             0.76122,             0.41483,            0.038886,             0.02645,                   0,              0.0307,              0.0307,              0.0307
                  72,            0.033032,            0.027606,                   0,              0.7404,              0.6931,             0.77536,             0.43227,            0.037362,            0.024414,                   0,             0.02971,             0.02971,             0.02971
                  73,            0.032847,            0.027754,                   0,              0.7633,             0.66621,             0.75338,              0.4064,            0.040033,            0.026994,                   0,             0.02872,             0.02872,             0.02872
                  74,            0.033281,            0.027126,                   0,             0.75188,             0.72727,             0.78804,             0.44538,            0.036512,            0.023839,                   0,             0.02773,             0.02773,             0.02773
                  75,            0.032964,            0.026619,                   0,             0.74459,             0.70207,             0.77498,             0.43043,            0.037221,            0.025108,                   0,             0.02674,             0.02674,             0.02674
                  76,            0.032047,            0.026478,                   0,             0.78297,             0.68207,             0.77791,             0.43048,            0.037417,            0.024483,                   0,             0.02575,             0.02575,             0.02575
                  77,            0.032369,             0.02724,                   0,             0.77064,              0.6859,              0.7866,             0.43655,             0.03696,            0.025071,                   0,             0.02476,             0.02476,             0.02476
                  78,            0.032845,            0.027177,                   0,             0.75545,              0.7069,             0.78586,             0.44776,            0.036428,            0.024848,                   0,             0.02377,             0.02377,             0.02377
                  79,            0.031893,            0.026564,                   0,             0.76836,             0.68828,             0.78069,             0.43253,             0.03772,            0.024124,                   0,             0.02278,             0.02278,             0.02278
                  80,            0.032396,            0.027235,                   0,             0.77994,             0.65931,             0.77304,             0.43263,            0.037547,            0.024789,                   0,             0.02179,             0.02179,             0.02179
                  81,            0.031633,            0.025393,                   0,              0.7692,             0.69655,             0.78828,             0.44087,            0.036794,            0.023903,                   0,              0.0208,              0.0208,              0.0208
                  82,             0.03173,            0.025741,                   0,             0.74126,             0.71241,              0.7831,             0.44304,            0.036757,            0.024819,                   0,             0.01981,             0.01981,             0.01981
                  83,            0.031216,            0.026501,                   0,             0.79426,             0.66825,             0.79133,             0.45269,            0.036427,            0.024105,                   0,             0.01882,             0.01882,             0.01882
                  84,            0.031193,            0.024773,                   0,             0.75098,                 0.7,              0.7765,             0.43281,            0.037152,            0.025303,                   0,             0.01783,             0.01783,             0.01783
                  85,            0.031227,            0.025288,                   0,             0.75615,                 0.7,             0.77551,              0.4384,            0.037498,            0.026117,                   0,             0.01684,             0.01684,             0.01684
                  86,            0.031045,            0.025345,                   0,             0.75632,             0.70621,             0.77272,             0.43718,            0.036677,            0.024563,                   0,             0.01585,             0.01585,             0.01585
                  87,            0.031011,            0.025618,                   0,             0.76252,             0.70418,             0.78085,             0.44278,            0.037054,             0.02405,                   0,             0.01486,             0.01486,             0.01486
                  88,            0.030347,            0.024717,                   0,             0.74677,             0.69793,             0.77809,             0.43609,            0.037303,             0.02551,                   0,             0.01387,             0.01387,             0.01387
                  89,            0.029957,            0.024548,                   0,              0.7357,             0.71379,              0.7837,             0.45156,            0.036122,             0.02427,                   0,             0.01288,             0.01288,             0.01288
                  90,            0.030262,             0.02403,                   0,             0.72272,             0.71722,             0.77914,             0.44215,            0.036938,            0.026113,                   0,             0.01189,             0.01189,             0.01189
                  91,            0.030274,            0.024083,                   0,             0.75347,             0.70069,             0.76696,             0.42464,            0.037776,            0.025531,                   0,              0.0109,              0.0109,              0.0109
                  92,            0.029997,            0.024208,                   0,             0.79165,              0.6731,             0.77802,             0.44132,            0.037141,            0.025836,                   0,             0.00991,             0.00991,             0.00991
                  93,            0.029714,            0.023432,                   0,             0.76327,             0.68488,             0.77858,             0.44621,            0.036991,            0.025194,                   0,             0.00892,             0.00892,             0.00892
                  94,            0.029322,            0.024484,                   0,             0.76064,             0.70759,             0.77921,             0.45248,            0.036485,            0.025241,                   0,             0.00793,             0.00793,             0.00793
                  95,            0.029275,            0.023543,                   0,             0.73254,             0.72723,             0.78242,             0.45018,            0.036598,            0.025536,                   0,             0.00694,             0.00694,             0.00694
                  96,            0.029128,            0.023629,                   0,             0.77184,             0.69172,              0.7842,             0.44198,             0.03686,            0.025183,                   0,             0.00595,             0.00595,             0.00595
                  97,            0.029315,            0.024064,                   0,             0.77545,             0.68897,              0.7814,             0.44543,             0.03691,            0.025534,                   0,             0.00496,             0.00496,             0.00496
                  98,            0.029001,            0.023409,                   0,             0.76738,             0.69241,             0.77826,             0.44012,            0.037316,            0.026006,                   0,             0.00397,             0.00397,             0.00397
                  99,            0.028523,            0.023635,                   0,             0.72189,             0.73215,              0.7768,             0.43829,            0.037364,            0.025862,                   0,             0.00298,             0.00298,             0.00298
