               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 117,             0.13527,           0.0036008,                   0,            0.014778,             0.34066,            0.010847,           0.0023585,             0.12456,           0.0027403,                   0,             0.06172,             0.06172,             0.06172
                 118,             0.13313,           0.0041009,                   0,            0.016113,             0.36264,            0.016077,           0.0032378,                0.12,           0.0031294,                   0,             0.06139,             0.06139,             0.06139
                 119,             0.13266,           0.0040878,                   0,            0.059486,             0.28219,            0.044198,           0.0093858,             0.11392,           0.0034503,                   0,             0.06106,             0.06106,             0.06106
                 120,              0.1326,           0.0040881,                   0,            0.068003,              0.2967,            0.039614,             0.01017,             0.11153,           0.0033327,                   0,             0.06073,             0.06073,             0.06073
                 121,             0.13079,            0.004384,                   0,            0.043111,             0.17582,            0.038204,             0.01216,             0.11588,            0.003126,                   0,              0.0604,              0.0604,              0.0604
                 122,             0.13302,           0.0039125,                   0,            0.046409,             0.17582,            0.037794,           0.0074625,             0.11397,           0.0032522,                   0,             0.06007,             0.06007,             0.06007
                 123,             0.13326,           0.0039824,                   0,            0.093962,             0.16484,            0.043375,            0.013623,             0.11596,           0.0031908,                   0,             0.05974,             0.05974,             0.05974
                 124,              0.1321,           0.0041846,                   0,             0.10438,             0.41758,            0.060854,            0.013544,             0.11245,           0.0034938,                   0,             0.05941,             0.05941,             0.05941
                 125,             0.13297,             0.00374,                   0,            0.040339,             0.30071,            0.033807,           0.0082657,             0.11634,           0.0035351,                   0,             0.05908,             0.05908,             0.05908
                 126,             0.13228,           0.0039645,                   0,            0.017354,             0.48352,            0.020028,            0.005122,             0.11842,           0.0033327,                   0,             0.05875,             0.05875,             0.05875
                 127,             0.13169,           0.0041433,                   0,            0.026158,             0.16484,            0.010945,           0.0029365,             0.11753,           0.0032793,                   0,             0.05842,             0.05842,             0.05842
                 128,             0.13174,            0.004101,                   0,            0.037959,             0.18681,            0.020869,           0.0043109,             0.10789,           0.0035176,                   0,             0.05809,             0.05809,             0.05809
                 129,             0.13096,           0.0043252,                   0,            0.068081,             0.16484,            0.055201,            0.011531,             0.10186,           0.0037356,                   0,             0.05776,             0.05776,             0.05776
                 130,             0.13415,            0.003894,                   0,            0.026624,             0.32967,            0.013189,            0.003605,             0.11693,           0.0033425,                   0,             0.05743,             0.05743,             0.05743
                 131,             0.13279,           0.0040798,                   0,             0.04215,             0.17582,            0.042475,            0.012537,              0.1093,           0.0039433,                   0,              0.0571,              0.0571,              0.0571
                 132,             0.13133,           0.0041605,                   0,            0.069391,             0.24501,            0.043574,            0.011848,             0.11025,           0.0036005,                   0,             0.05677,             0.05677,             0.05677
                 133,             0.13117,           0.0041916,                   0,            0.043047,             0.14286,            0.036768,           0.0067554,             0.12228,           0.0029233,                   0,             0.05644,             0.05644,             0.05644
                 134,             0.13249,           0.0039412,                   0,            0.019495,            0.032967,            0.013412,           0.0040678,             0.13506,           0.0024437,                   0,             0.05611,             0.05611,             0.05611
                 135,             0.13437,           0.0037686,                   0,            0.057022,             0.17582,            0.033573,           0.0057113,             0.11996,           0.0028178,                   0,             0.05578,             0.05578,             0.05578
                 136,             0.13112,           0.0040828,                   0,            0.035307,             0.13187,            0.011344,            0.002254,             0.12178,           0.0026424,                   0,             0.05545,             0.05545,             0.05545
                 137,             0.13359,           0.0037629,                   0,            0.079929,             0.37363,            0.045828,           0.0098125,             0.10597,           0.0036994,                   0,             0.05512,             0.05512,             0.05512
                 138,              0.1312,           0.0042482,                   0,            0.079242,             0.27473,            0.044711,            0.010034,             0.11217,            0.003452,                   0,             0.05479,             0.05479,             0.05479
                 139,             0.13241,           0.0040332,                   0,              0.1401,             0.34066,             0.11133,            0.023089,             0.10467,           0.0037204,                   0,             0.05446,             0.05446,             0.05446
                 140,             0.13103,           0.0041323,                   0,            0.075631,             0.24176,            0.041858,           0.0079015,              0.1102,           0.0034198,                   0,             0.05413,             0.05413,             0.05413
