               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  72,             0.14241,           0.0038591,                   0,          0.00016581,            0.010989,            0.001748,          0.00096546,             0.14386,           0.0031055,                   0,            0.007657,            0.007657,            0.007657
                  73,             0.14247,           0.0038002,                   0,          0.00020092,            0.010989,          0.00026159,          0.00015696,             0.14368,           0.0030701,                   0,            0.007624,            0.007624,            0.007624
                  74,             0.14161,           0.0038312,                   0,            0.015488,            0.010989,            0.015054,           0.0046156,             0.14381,            0.003211,                   0,            0.007591,            0.007591,            0.007591
                  75,             0.14028,           0.0044433,                   0,          0.00013626,            0.021978,            0.001223,          0.00048561,              0.1451,           0.0032347,                   0,            0.007558,            0.007558,            0.007558
                  76,             0.13898,           0.0043909,                   0,          0.00012963,            0.021978,          0.00013798,          6.0369e-05,             0.14501,           0.0033112,                   0,            0.007525,            0.007525,            0.007525
                  77,             0.13917,           0.0043099,                   0,          7.8629e-05,            0.010989,          0.00023594,          0.00018425,             0.14549,           0.0032502,                   0,            0.007492,            0.007492,            0.007492
                  78,              0.1366,           0.0043392,                   0,           0.0010399,            0.010989,          0.00063039,          0.00012218,             0.14513,            0.003288,                   0,            0.007459,            0.007459,            0.007459
                  79,             0.13776,           0.0044417,                   0,             0.12136,            0.010989,           0.0075355,           0.0052749,             0.14631,           0.0034438,                   0,            0.007426,            0.007426,            0.007426
                  80,             0.13946,           0.0041281,                   0,           0.0044648,            0.010989,            0.003041,           0.0021287,             0.14502,           0.0033494,                   0,            0.007393,            0.007393,            0.007393
                  81,             0.13627,           0.0043612,                   0,             0.80311,            0.010989,            0.015093,           0.0048277,             0.14425,           0.0032879,                   0,             0.00736,             0.00736,             0.00736
                  82,             0.14028,           0.0043215,                   0,            0.007883,            0.010989,           0.0051307,           0.0020348,             0.14382,            0.003252,                   0,            0.007327,            0.007327,            0.007327
                  83,             0.13816,            0.004459,                   0,               0.109,            0.010989,           0.0051541,           0.0005534,             0.14403,            0.003267,                   0,            0.007294,            0.007294,            0.007294
